Count,Time,Tag ID,Distance,X,Y,Z,Pitch,Roll,Yaw
89,14.780,4,3.851,0.099,1.018,3.712,0.104,-0.026,-0.004,
89,14.781,0,3.709,0.113,-0.013,3.707,0.090,-0.060,0.010,
89,14.781,2,3.930,1.668,-0.002,3.558,-0.007,-0.033,0.002,
89,14.781,5,3.846,0.125,-0.657,3.787,0.003,-0.018,0.024,
90,14.919,4,3.864,0.099,1.022,3.725,0.106,-0.015,0.010,
90,14.919,2,3.922,1.665,-0.003,3.551,-0.010,-0.071,0.002,
90,14.920,0,3.708,0.113,-0.013,3.706,-0.040,0.002,0.004,
90,14.920,5,3.839,0.125,-0.656,3.781,-0.009,-0.013,0.023,
91,15.065,4,3.870,0.099,1.024,3.731,0.081,-0.010,0.008,
91,15.066,2,3.930,1.668,-0.003,3.558,-0.003,-0.025,0.003,
91,15.066,0,3.701,0.113,-0.013,3.699,0.088,-0.058,0.012,
91,15.067,5,3.844,0.125,-0.657,3.785,-0.006,-0.013,0.022,
92,15.202,4,3.862,0.099,1.021,3.723,0.093,-0.022,0.002,
92,15.202,2,3.919,1.664,-0.002,3.549,-0.008,-0.037,0.002,
92,15.202,0,3.699,0.113,-0.013,3.697,0.104,-0.080,0.013,
92,15.203,5,3.839,0.125,-0.656,3.781,-0.018,-0.000,0.023,
93,15.346,4,3.879,0.099,1.026,3.739,0.092,-0.001,0.010,
93,15.346,2,3.925,1.667,-0.003,3.554,-0.012,-0.030,0.001,
93,15.347,0,3.708,0.113,-0.013,3.706,0.007,-0.054,0.007,
93,15.347,5,3.841,0.125,-0.656,3.783,-0.010,-0.014,0.022,
94,15.486,4,3.877,0.099,1.026,3.738,0.082,-0.009,0.013,
94,15.486,2,3.930,1.668,-0.003,3.558,-0.002,-0.026,-0.001,
94,15.487,0,3.707,0.113,-0.013,3.705,0.084,-0.055,0.006,
94,15.487,5,3.845,0.125,-0.657,3.787,-0.005,-0.031,0.023,
95,15.626,4,3.868,0.099,1.023,3.729,0.089,-0.007,0.010,
95,15.627,2,3.921,1.665,-0.003,3.551,-0.010,-0.040,0.002,
95,15.627,0,3.706,0.113,-0.013,3.704,0.101,0.004,0.007,
95,15.627,5,3.845,0.125,-0.657,3.786,-0.007,-0.013,0.023,
96,15.771,4,3.883,0.100,1.027,3.744,0.042,-0.010,0.008,
96,15.772,2,3.925,1.666,-0.003,3.553,0.001,-0.044,-0.001,
96,15.773,0,3.708,0.113,-0.013,3.706,0.068,-0.012,0.006,
96,15.773,5,3.845,0.126,-0.657,3.787,-0.008,-0.015,0.021,
97,15.911,4,3.867,0.099,1.023,3.728,0.070,-0.018,0.009,
97,15.912,2,3.929,1.668,-0.003,3.557,-0.007,-0.038,0.002,
97,15.912,0,3.696,0.113,-0.013,3.694,-0.062,-0.012,0.006,
97,15.912,5,3.843,0.125,-0.657,3.785,0.003,-0.023,0.023,
98,16.057,4,3.870,0.099,1.024,3.730,0.089,-0.012,0.008,
98,16.057,2,3.929,1.668,-0.003,3.558,-0.008,-0.036,0.003,
98,16.057,0,3.705,0.113,-0.013,3.703,0.108,-0.020,0.007,
98,16.058,5,3.840,0.125,-0.656,3.781,-0.013,-0.011,0.023,
99,16.197,4,3.879,0.099,1.024,3.740,0.043,-0.020,0.012,
99,16.197,2,3.921,1.665,-0.005,3.550,-0.009,-0.040,0.003,
99,16.197,0,3.706,0.113,-0.015,3.705,0.090,0.064,0.003,
99,16.198,5,3.851,0.126,-0.660,3.792,0.021,-0.018,0.025,
100,16.340,4,3.863,0.099,1.022,3.724,0.100,-0.018,0.006,
100,16.340,2,3.924,1.666,-0.003,3.553,-0.012,-0.037,0.003,
100,16.341,0,3.711,0.113,-0.013,3.709,0.034,-0.064,0.008,
100,16.341,5,3.857,0.126,-0.659,3.798,-0.024,-0.010,0.023,
101,16.480,4,3.888,0.098,1.026,3.749,0.064,-0.017,0.006,
101,16.481,2,3.931,1.667,-0.004,3.560,-0.008,-0.036,0.007,
101,16.481,0,3.700,0.112,-0.015,3.698,0.110,0.067,0.000,
101,16.481,5,3.873,0.125,-0.663,3.814,-0.001,-0.025,0.024,
102,16.627,4,3.886,0.096,1.025,3.747,0.060,-0.018,0.006,
102,16.627,2,3.926,1.663,-0.005,3.557,-0.011,-0.047,0.000,
102,16.628,0,3.716,0.110,-0.015,3.714,0.064,-0.059,0.006,
102,16.628,5,3.867,0.123,-0.663,3.808,-0.005,0.008,0.023,
103,16.770,4,3.884,0.085,1.025,3.746,0.072,-0.023,0.001,
103,16.771,2,3.936,1.656,-0.004,3.571,-0.014,-0.057,0.002,
103,16.771,0,3.708,0.097,-0.015,3.707,0.116,0.071,0.004,
103,16.772,5,3.880,0.110,-0.665,3.821,-0.002,-0.025,0.026,
104,16.921,4,3.854,0.044,1.018,3.717,0.059,-0.053,0.006,
104,16.921,2,3.918,1.611,-0.005,3.572,-0.020,-0.043,0.007,
104,16.922,0,3.715,0.058,-0.015,3.714,0.079,-0.007,0.008,
104,16.923,5,3.876,0.068,-0.666,3.818,0.005,-0.016,0.027,
105,17.070,4,3.896,0.026,1.029,3.758,-0.006,-0.016,0.018,
105,17.071,2,3.929,1.599,-0.004,3.589,-0.001,-0.025,0.006,
105,17.071,0,3.695,0.040,-0.015,3.694,0.100,0.102,0.004,
105,17.072,5,3.872,0.051,-0.664,3.814,-0.038,-0.011,0.022,
106,17.223,4,3.899,0.009,1.029,3.761,0.013,-0.011,0.013,
106,17.223,2,3.920,1.579,-0.005,3.588,-0.021,-0.022,0.006,
106,17.224,0,3.718,0.023,-0.015,3.718,0.073,-0.040,0.008,
106,17.224,5,3.867,0.033,-0.664,3.809,0.035,0.007,0.028,
107,17.373,4,3.877,0.009,1.023,3.739,0.028,-0.028,0.008,
107,17.373,0,3.719,0.023,-0.015,3.719,-0.046,-0.000,0.003,
107,17.374,2,3.916,1.577,-0.005,3.584,-0.031,-0.045,0.001,
107,17.374,5,3.874,0.033,-0.665,3.816,0.037,0.003,0.030,
108,17.514,4,3.883,0.010,1.029,3.744,0.061,0.002,0.008,
108,17.514,2,3.906,1.575,-0.002,3.574,-0.035,-0.046,0.002,
108,17.514,0,3.698,0.024,-0.012,3.698,0.103,0.088,0.005,
108,17.515,5,3.872,0.035,-0.662,3.815,-0.047,-0.021,0.023,
109,17.658,4,3.892,0.011,1.029,3.753,-0.012,-0.041,0.004,
109,17.659,0,3.705,0.025,-0.013,3.705,0.065,0.058,0.004,
109,17.659,2,3.928,1.584,-0.003,3.594,-0.021,-0.039,-0.000,
109,17.659,5,3.875,0.035,-0.663,3.818,-0.048,-0.025,0.021,
110,17.815,4,3.914,0.011,1.033,3.775,-0.040,-0.003,0.028,
110,17.816,2,3.915,1.579,-0.005,3.582,-0.031,-0.049,0.003,
110,17.816,0,3.702,0.025,-0.015,3.702,0.058,0.105,0.003,
110,17.816,5,3.872,0.035,-0.664,3.815,-0.041,-0.012,0.022,
111,17.968,4,3.897,0.011,1.029,3.758,-0.019,-0.034,0.005,
111,17.968,2,3.923,1.582,-0.005,3.589,-0.023,-0.048,0.001,
111,17.969,0,3.709,0.025,-0.014,3.709,-0.041,-0.072,0.003,
111,17.969,5,3.871,0.035,-0.663,3.813,-0.040,-0.024,0.023,
112,18.130,4,3.887,0.011,1.027,3.748,0.037,-0.021,0.004,
112,18.130,2,3.929,1.584,-0.005,3.595,-0.018,-0.033,0.004,
112,18.130,0,3.696,0.025,-0.014,3.696,0.092,0.101,0.000,
112,18.131,5,3.871,0.035,-0.663,3.814,-0.050,-0.015,0.020,
113,18.272,4,3.894,0.011,1.029,3.755,0.037,-0.011,0.006,
113,18.272,2,3.920,1.581,-0.004,3.587,-0.024,-0.045,0.002,
113,18.273,0,3.711,0.025,-0.013,3.711,-0.037,-0.012,0.004,
113,18.273,5,3.875,0.036,-0.663,3.818,-0.045,-0.013,0.023,
114,18.431,4,3.887,0.011,1.027,3.749,-0.018,-0.043,0.005,
114,18.431,2,3.932,1.586,-0.004,3.598,-0.022,-0.030,0.001,
114,18.432,0,3.708,0.025,-0.014,3.708,0.047,0.076,0.005,
114,18.432,5,3.873,0.035,-0.662,3.816,-0.047,-0.011,0.021,
115,18.573,4,3.880,0.011,1.025,3.742,0.043,-0.028,0.005,
115,18.574,2,3.931,1.585,-0.004,3.597,-0.025,-0.039,0.001,
115,18.574,0,3.703,0.025,-0.014,3.703,-0.071,-0.102,-0.000,
115,18.574,5,3.874,0.035,-0.663,3.817,-0.038,-0.019,0.022,
116,18.740,4,3.885,0.011,1.027,3.747,0.052,-0.023,0.004,
116,18.740,2,3.929,1.584,-0.004,3.595,-0.014,-0.045,-0.001,
116,18.740,0,3.704,0.025,-0.014,3.704,-0.055,-0.072,0.004,
116,18.741,5,3.876,0.035,-0.664,3.819,-0.036,-0.010,0.022,
117,18.894,4,3.886,0.011,1.027,3.747,0.035,-0.023,0.011,
117,18.894,0,3.707,0.025,-0.014,3.707,-0.018,-0.081,0.004,
117,18.895,2,3.928,1.584,-0.004,3.595,-0.024,-0.054,-0.001,
117,18.895,5,3.866,0.035,-0.662,3.809,-0.071,-0.009,0.023,
118,19.046,4,3.889,0.011,1.028,3.750,0.039,-0.022,0.008,
118,19.047,2,3.927,1.584,-0.004,3.594,-0.027,-0.037,0.001,
118,19.047,0,3.697,0.025,-0.014,3.697,0.092,0.095,0.002,
118,19.047,5,3.874,0.035,-0.663,3.816,-0.022,-0.016,0.024,
119,19.192,4,3.915,0.010,1.034,3.776,-0.017,-0.006,0.023,
119,19.192,2,3.924,1.582,-0.004,3.591,-0.020,-0.034,0.002,
119,19.193,0,3.710,0.025,-0.014,3.710,-0.036,-0.075,0.003,
119,19.193,5,3.866,0.035,-0.662,3.809,-0.052,0.001,0.021,
120,19.336,4,3.917,0.010,1.036,3.778,-0.019,-0.009,0.021,
120,19.336,2,3.924,1.582,-0.003,3.590,-0.021,-0.051,0.001,
120,19.337,0,3.704,0.025,-0.013,3.704,0.053,0.063,0.003,
120,19.337,5,3.866,0.035,-0.661,3.809,-0.072,-0.004,0.022,
121,19.492,4,3.900,0.010,1.032,3.761,0.016,-0.019,0.017,
121,19.492,0,3.706,0.024,-0.013,3.706,-0.051,0.066,0.007,
121,19.493,2,3.917,1.579,-0.003,3.584,-0.027,-0.049,0.002,
121,19.493,5,3.854,0.034,-0.659,3.798,-0.084,0.005,0.020,
122,19.644,4,3.848,0.006,1.021,3.710,0.073,-0.012,0.004,
122,19.644,0,3.688,0.020,-0.011,3.688,0.104,0.111,0.003,
122,19.645,2,3.921,1.576,-0.001,3.590,-0.018,-0.020,0.006,
122,19.645,5,3.874,0.030,-0.661,3.817,-0.037,-0.014,0.025,
123,19.794,4,3.849,-0.006,1.021,3.711,0.059,-0.026,0.003,
123,19.795,2,3.943,1.573,0.000,3.615,-0.006,-0.045,-0.001,
123,19.795,0,3.697,0.007,-0.010,3.697,0.008,0.100,0.004,
123,19.796,5,3.870,0.016,-0.659,3.813,-0.064,-0.001,0.023,
124,19.945,4,3.877,-0.023,1.026,3.738,0.061,-0.023,0.004,
124,19.945,2,3.913,1.547,-0.002,3.594,-0.034,-0.032,0.002,
124,19.945,0,3.697,-0.007,-0.012,3.697,-0.038,0.132,0.009,
124,19.946,5,3.874,0.002,-0.661,3.817,-0.026,-0.018,0.024,
125,20.096,4,3.847,-0.018,1.017,3.710,0.035,-0.065,0.009,
125,20.096,2,3.930,1.558,-0.004,3.608,-0.015,-0.045,0.000,
125,20.096,0,3.699,-0.004,-0.014,3.699,0.110,0.090,0.000,
125,20.097,5,3.865,0.005,-0.661,3.808,-0.054,0.002,0.027,
126,20.239,4,3.839,-0.017,1.017,3.702,0.068,-0.039,0.012,
126,20.239,2,3.921,1.555,-0.003,3.600,-0.020,-0.035,0.001,
126,20.240,0,3.715,-0.003,-0.012,3.715,0.062,-0.026,0.010,
126,20.240,5,3.867,0.006,-0.661,3.810,-0.054,-0.010,0.027,
127,20.384,4,3.858,-0.017,1.021,3.720,0.059,-0.038,-0.000,
127,20.384,2,3.925,1.557,-0.004,3.603,-0.026,-0.048,0.000,
127,20.385,0,3.716,-0.003,-0.013,3.716,0.024,-0.007,0.009,
127,20.385,5,3.874,0.006,-0.662,3.817,-0.029,-0.021,0.028,
128,20.527,4,3.883,-0.015,1.027,3.745,0.053,-0.029,0.005,
128,20.527,2,3.929,1.559,-0.004,3.606,-0.022,-0.035,0.001,
128,20.528,0,3.713,-0.002,-0.013,3.713,0.073,-0.054,0.009,
128,20.528,5,3.872,0.007,-0.662,3.815,-0.038,-0.017,0.026,
129,20.670,4,3.877,-0.016,1.026,3.739,0.050,-0.026,0.004,
129,20.671,2,3.925,1.557,-0.004,3.603,-0.024,-0.040,0.001,
129,20.671,0,3.708,-0.002,-0.013,3.708,0.081,-0.044,0.009,
129,20.671,5,3.869,0.007,-0.662,3.812,-0.020,-0.009,0.029,
130,20.817,4,3.867,-0.016,1.024,3.729,0.085,-0.018,0.003,
130,20.818,2,3.912,1.552,-0.003,3.591,-0.027,-0.035,0.001,
130,20.818,0,3.715,-0.002,-0.012,3.715,-0.047,0.018,0.004,
130,20.818,5,3.873,0.007,-0.661,3.816,-0.023,-0.025,0.031,
131,20.960,4,3.881,-0.014,1.027,3.742,0.056,-0.024,0.004,
131,20.961,2,3.926,1.559,-0.004,3.603,-0.018,-0.033,-0.001,
131,20.961,0,3.701,-0.001,-0.013,3.701,0.083,0.041,0.004,
131,20.961,5,3.866,0.009,-0.661,3.809,-0.072,-0.015,0.018,
132,21.109,4,3.865,-0.010,1.021,3.728,0.026,-0.042,0.007,
132,21.110,2,3.919,1.561,-0.005,3.594,-0.026,-0.048,0.003,
132,21.110,0,3.696,0.005,-0.014,3.696,0.007,-0.097,0.003,
132,21.111,5,3.867,0.014,-0.662,3.810,-0.063,-0.007,0.023,
133,21.262,4,3.890,0.012,1.029,3.751,0.039,-0.028,0.006,
133,21.263,2,3.923,1.583,-0.003,3.589,-0.014,-0.040,0.000,
133,21.264,0,3.704,0.026,-0.012,3.704,-0.041,-0.102,0.005,
133,21.265,5,3.872,0.036,-0.661,3.815,-0.045,-0.005,0.018,
134,21.419,4,3.894,0.011,1.028,3.756,0.054,-0.014,0.004,
134,21.419,0,3.696,0.025,-0.015,3.696,0.092,0.098,-0.001,
134,21.420,2,3.915,1.579,-0.006,3.582,-0.028,-0.052,-0.001,
134,21.420,5,3.876,0.036,-0.664,3.818,-0.034,-0.012,0.023,
135,21.560,4,3.888,0.028,1.034,3.748,0.082,-0.013,0.001,
135,21.561,2,3.908,1.592,-0.002,3.569,-0.028,-0.040,0.001,
135,21.561,0,3.691,0.042,-0.010,3.691,0.078,0.079,0.003,
135,21.562,5,3.878,0.052,-0.661,3.821,-0.018,-0.008,0.025,
136,21.721,4,3.901,0.037,1.085,3.747,0.052,-0.014,0.010,
136,21.722,0,3.710,0.047,0.042,3.710,0.095,-0.050,0.007,
136,21.722,2,3.948,1.614,0.045,3.602,0.002,-0.018,-0.004,
136,21.722,5,3.871,0.054,-0.604,3.823,-0.062,0.046,0.019,
137,21.880,4,3.852,0.020,1.155,3.675,0.097,0.009,-0.003,
137,21.880,2,3.930,1.593,0.119,3.591,-0.021,-0.009,0.001,
137,21.880,0,3.691,0.031,0.118,3.689,0.038,0.088,0.000,
137,21.880,5,3.850,0.039,-0.527,3.814,-0.080,0.059,0.023,
138,22.029,4,3.876,0.034,1.075,3.724,0.078,-0.005,0.004,
138,22.029,2,3.920,1.602,0.042,3.577,-0.013,-0.016,0.001,
138,22.030,0,3.705,0.046,0.037,3.705,0.108,0.037,0.006,
138,22.030,5,3.870,0.055,-0.610,3.821,-0.043,0.021,0.021,
139,22.177,4,3.865,0.029,1.071,3.713,0.038,-0.005,0.004,
139,22.177,2,3.909,1.593,0.041,3.570,-0.020,-0.027,0.001,
139,22.177,0,3.698,0.042,0.034,3.697,0.014,0.078,0.006,
139,22.178,5,3.878,0.052,-0.616,3.828,-0.011,-0.010,0.023,
140,22.319,4,3.860,0.024,1.074,3.707,0.008,-0.027,0.005,
140,22.319,2,3.925,1.596,0.047,3.585,-0.015,-0.031,0.003,
140,22.320,0,3.703,0.038,0.039,3.703,-0.046,-0.037,0.005,
140,22.320,5,3.871,0.049,-0.610,3.822,-0.039,0.004,0.025,
141,22.460,4,3.861,0.024,1.066,3.711,0.045,-0.038,0.005,
141,22.461,2,3.936,1.601,0.041,3.595,-0.002,-0.029,0.003,
141,22.461,0,3.700,0.038,0.032,3.700,-0.046,0.092,0.011,
141,22.461,5,3.869,0.049,-0.614,3.819,-0.011,0.005,0.022,
142,22.603,4,3.881,0.024,1.071,3.730,0.008,-0.016,0.015,
142,22.604,2,3.933,1.600,0.040,3.593,-0.011,-0.033,0.004,
142,22.604,0,3.691,0.038,0.031,3.691,0.107,0.042,0.003,
142,22.604,5,3.840,0.049,-0.612,3.791,-0.110,0.015,0.026,
143,22.738,4,3.848,0.024,1.064,3.698,0.091,-0.014,0.002,
143,22.740,2,3.918,1.594,0.042,3.579,-0.012,-0.026,0.004,
143,22.740,0,3.709,0.038,0.034,3.708,-0.010,-0.060,0.005,
143,22.741,5,3.858,0.049,-0.612,3.809,0.002,-0.019,0.026,
144,22.894,4,3.852,0.024,1.066,3.702,0.096,-0.002,-0.001,
144,22.895,2,3.929,1.598,0.041,3.589,-0.007,-0.024,0.008,
144,22.896,0,3.693,0.038,0.032,3.693,0.090,-0.052,0.007,
144,22.896,5,3.834,0.049,-0.610,3.785,-0.075,-0.017,0.023,
145,23.038,4,3.865,0.024,1.070,3.713,0.019,0.006,0.004,
145,23.039,2,3.923,1.596,0.043,3.583,-0.020,-0.019,0.004,
145,23.039,0,3.701,0.038,0.035,3.701,-0.021,-0.076,0.003,
145,23.040,5,3.851,0.049,-0.610,3.802,0.019,-0.028,0.028,
146,23.176,4,3.873,0.024,1.070,3.722,0.040,-0.005,0.005,
146,23.176,2,3.928,1.598,0.041,3.589,-0.012,-0.035,0.001,
146,23.177,0,3.693,0.038,0.032,3.692,0.109,0.013,0.005,
146,23.177,5,3.843,0.049,-0.611,3.794,-0.035,-0.002,0.022,
147,23.308,4,3.866,0.023,1.069,3.715,0.040,-0.002,0.007,
147,23.308,2,3.922,1.595,0.041,3.583,-0.022,-0.026,0.002,
147,23.309,0,3.686,0.038,0.032,3.686,-0.092,0.036,0.007,
147,23.309,5,3.842,0.049,-0.612,3.793,-0.053,-0.032,0.023,
148,23.438,4,3.864,0.024,1.068,3.713,0.073,0.001,0.006,
148,23.438,0,3.687,0.038,0.032,3.687,0.124,0.054,0.004,
148,23.439,2,3.930,1.599,0.041,3.590,-0.007,-0.032,-0.001,
148,23.439,5,3.843,0.049,-0.612,3.793,-0.067,-0.026,0.020,
149,23.590,4,3.878,0.023,1.075,3.726,0.034,0.022,0.009,
149,23.591,2,3.919,1.594,0.044,3.580,-0.010,-0.035,0.000,
149,23.591,0,3.698,0.038,0.036,3.698,-0.040,-0.059,0.001,
149,23.591,5,3.844,0.049,-0.608,3.795,0.014,-0.000,0.026,
150,23.737,4,3.863,0.031,1.066,3.713,0.049,-0.044,0.005,
150,23.737,0,3.686,0.044,0.036,3.686,0.003,-0.198,0.007,
150,23.737,2,3.977,1.624,0.043,3.630,0.014,-0.049,-0.004,
150,23.738,5,3.842,0.054,-0.604,3.793,-0.015,0.078,0.026,
151,23.880,4,3.857,0.043,1.045,3.712,0.038,-0.003,0.008,
151,23.881,0,3.696,0.055,0.011,3.695,0.052,0.072,0.004,
151,23.881,2,3.908,1.605,0.017,3.563,-0.022,-0.068,-0.008,
151,23.881,5,3.854,0.065,-0.636,3.801,-0.003,-0.014,0.023,
152,24.036,4,3.891,0.048,1.026,3.753,0.036,-0.001,0.004,
152,24.037,2,3.931,1.619,-0.012,3.582,-0.008,-0.060,-0.003,
152,24.037,0,3.688,0.061,-0.020,3.688,0.124,0.102,0.003,
152,24.037,5,3.862,0.072,-0.670,3.803,-0.038,0.008,0.021,
153,24.184,0,3.719,0.059,0.002,3.718,-0.012,-0.221,-0.001,
153,24.184,2,4.026,1.657,0.009,3.670,0.041,-0.077,-0.007,
153,24.185,5,3.873,0.069,-0.642,3.818,0.003,0.119,0.035,
154,24.333,4,3.870,0.050,1.023,3.732,0.042,-0.036,0.004,
154,24.334,0,3.711,0.061,-0.014,3.710,0.099,-0.042,0.006,
154,24.334,2,3.925,1.617,-0.009,3.576,-0.006,-0.032,-0.001,
154,24.335,5,3.868,0.070,-0.662,3.810,-0.015,0.007,0.030,
155,24.489,4,3.889,0.051,1.037,3.748,0.003,-0.023,0.016,
155,24.490,2,3.922,1.616,0.002,3.573,-0.010,-0.032,0.003,
155,24.490,0,3.701,0.062,-0.004,3.701,0.084,0.009,0.002,
155,24.490,5,3.855,0.072,-0.650,3.799,-0.045,-0.001,0.018,
156,24.654,4,3.870,0.051,1.032,3.730,0.060,-0.032,0.001,
156,24.654,0,3.697,0.062,-0.005,3.696,-0.072,0.001,0.006,
156,24.654,2,3.940,1.624,0.001,3.590,-0.009,-0.050,-0.001,
156,24.655,5,3.854,0.072,-0.650,3.798,-0.058,0.011,0.019,
157,24.822,4,3.872,0.049,1.030,3.733,0.082,-0.021,0.004,
157,24.822,2,3.922,1.615,-0.001,3.573,-0.019,-0.036,0.003,
157,24.823,0,3.698,0.061,-0.007,3.697,-0.079,-0.019,0.001,
157,24.823,5,3.867,0.071,-0.656,3.810,0.007,-0.010,0.025,
158,24.974,4,3.871,0.048,1.029,3.731,0.104,-0.015,0.004,
158,24.975,2,3.918,1.614,-0.002,3.571,-0.019,-0.035,-0.000,
158,24.975,0,3.698,0.061,-0.007,3.698,-0.079,-0.013,0.002,
158,24.975,5,3.871,0.071,-0.657,3.814,0.010,-0.009,0.027,
159,25.125,4,3.856,0.049,1.026,3.717,-0.044,0.568,0.033,
159,25.125,2,3.937,1.622,-0.001,3.588,-0.011,-0.037,0.004,
159,25.126,0,3.701,0.061,-0.007,3.700,-0.073,-0.038,-0.001,
159,25.126,5,3.864,0.071,-0.656,3.807,0.019,-0.001,0.026,
160,25.287,4,3.866,0.048,1.029,3.727,0.101,-0.017,-0.002,
160,25.287,2,3.924,1.616,-0.001,3.576,-0.019,-0.033,0.001,
160,25.287,0,3.695,0.060,-0.007,3.694,0.125,0.026,0.003,
160,25.288,5,3.870,0.071,-0.657,3.813,0.032,-0.010,0.031,
161,25.439,4,3.882,0.048,1.032,3.743,0.079,-0.012,0.003,
161,25.439,0,3.698,0.060,-0.008,3.698,-0.087,0.039,0.003,
161,25.439,2,3.923,1.616,-0.002,3.575,-0.018,-0.038,0.001,
161,25.440,5,3.872,0.070,-0.657,3.815,0.035,-0.012,0.028,
162,25.591,4,3.881,0.047,1.032,3.741,0.104,-0.007,-0.003,
162,25.592,0,3.705,0.059,-0.008,3.705,-0.058,0.009,0.004,
162,25.592,2,3.920,1.614,-0.002,3.573,-0.008,-0.036,0.004,
162,25.592,5,3.865,0.069,-0.656,3.808,0.083,0.010,0.032,
163,25.742,4,3.880,0.047,1.031,3.740,0.089,-0.008,0.005,
163,25.743,2,3.920,1.613,-0.002,3.572,-0.010,-0.025,0.003,
163,25.743,0,3.696,0.059,-0.007,3.695,-0.096,-0.020,0.003,
163,25.743,5,3.869,0.068,-0.657,3.812,0.042,-0.000,0.028,
164,25.910,4,3.852,0.043,1.024,3.713,0.082,-0.034,0.002,
164,25.910,0,3.694,0.055,-0.008,3.694,0.072,-0.078,0.005,
164,25.911,2,3.917,1.608,-0.001,3.572,-0.019,-0.033,-0.001,
164,25.912,5,3.874,0.065,-0.658,3.817,0.004,-0.012,0.024,
165,26.073,4,3.865,0.023,1.029,3.725,0.079,-0.026,-0.001,
165,26.074,2,3.944,1.600,-0.000,3.604,-0.013,-0.049,-0.000,
165,26.075,0,3.699,0.035,-0.007,3.699,-0.081,-0.018,0.000,
165,26.075,5,3.870,0.044,-0.656,3.813,0.059,-0.015,0.031,
166,26.267,4,3.855,0.018,1.026,3.716,0.057,-0.039,0.011,
166,26.267,2,3.927,1.589,-0.001,3.592,-0.014,-0.032,0.001,
166,26.268,0,3.690,0.030,-0.007,3.690,-0.055,-0.069,0.003,
166,26.268,5,3.866,0.039,-0.656,3.810,-0.036,-0.013,0.018,
167,26.420,4,3.851,0.018,1.025,3.712,0.069,-0.037,0.003,
167,26.421,2,3.937,1.593,-0.001,3.600,-0.007,-0.037,0.001,
167,26.421,0,3.693,0.030,-0.007,3.693,0.060,0.038,0.002,
167,26.421,5,3.866,0.039,-0.656,3.809,-0.034,-0.013,0.020,
168,26.565,4,3.854,0.018,1.026,3.715,0.052,-0.024,0.003,
168,26.566,0,3.690,0.030,-0.007,3.690,0.074,0.014,0.002,
168,26.566,2,3.909,1.582,-0.002,3.574,-0.019,-0.037,-0.002,
168,26.566,5,3.866,0.040,-0.657,3.810,-0.052,-0.015,0.020,
169,26.723,4,3.859,0.019,1.028,3.720,0.039,-0.026,0.004,
169,26.724,0,3.694,0.031,-0.007,3.694,0.021,0.059,0.001,
169,26.724,2,3.937,1.594,-0.000,3.600,-0.015,-0.031,0.001,
169,26.724,5,3.866,0.040,-0.655,3.810,-0.025,-0.018,0.023,
170,26.875,4,3.882,0.019,1.034,3.742,0.020,-0.011,0.016,
170,26.875,2,3.943,1.597,-0.000,3.605,-0.006,-0.036,-0.002,
170,26.876,0,3.689,0.031,-0.007,3.689,0.050,0.051,0.001,
170,26.876,5,3.871,0.041,-0.656,3.815,-0.017,-0.023,0.023,
171,27.027,4,3.858,0.019,1.027,3.719,0.072,-0.026,0.003,
171,27.028,0,3.687,0.031,-0.007,3.687,-0.069,-0.067,0.000,
171,27.028,2,3.914,1.585,-0.002,3.579,-0.012,-0.039,-0.001,
171,27.028,5,3.869,0.041,-0.657,3.813,-0.036,-0.015,0.022,
172,27.195,4,3.854,0.020,1.026,3.714,0.089,-0.033,-0.006,
172,27.196,0,3.686,0.031,-0.007,3.686,0.073,-0.076,0.010,
172,27.196,2,3.914,1.585,-0.002,3.579,-0.021,-0.041,-0.003,
172,27.196,5,3.869,0.041,-0.657,3.813,-0.038,-0.011,0.020,
173,27.346,4,3.905,0.020,1.039,3.764,0.008,0.007,0.018,
173,27.346,2,3.907,1.583,-0.002,3.572,-0.026,-0.044,-0.001,
173,27.347,0,3.690,0.032,-0.008,3.690,0.075,0.004,0.007,
173,27.347,5,3.872,0.041,-0.658,3.815,-0.011,-0.012,0.022,
174,27.503,4,3.872,0.020,1.031,3.732,0.040,-0.018,-0.002,
174,27.503,0,3.681,0.031,-0.007,3.681,0.112,0.096,-0.001,
174,27.503,2,3.941,1.596,-0.001,3.604,0.001,-0.028,-0.001,
174,27.504,5,3.868,0.041,-0.656,3.811,-0.041,-0.023,0.019,
175,27.669,4,3.870,0.021,1.030,3.731,0.075,-0.022,-0.003,
175,27.670,0,3.685,0.032,-0.007,3.685,0.079,0.074,-0.001,
175,27.670,2,3.938,1.595,-0.001,3.600,-0.011,-0.038,0.003,
175,27.670,5,3.857,0.041,-0.653,3.801,-0.080,-0.012,0.019,
176,27.818,4,3.867,0.011,1.065,3.717,-0.072,0.583,0.040,
176,27.818,0,3.690,0.021,0.030,3.690,0.114,0.070,-0.004,
176,27.818,2,3.951,1.591,0.036,3.617,0.001,-0.017,0.002,
176,27.819,5,3.847,0.029,-0.613,3.798,-0.105,0.034,0.019,
177,27.968,4,3.867,0.018,1.039,3.724,0.019,-0.058,0.011,
177,27.969,2,3.957,1.601,0.013,3.618,0.002,-0.015,0.002,
177,27.969,0,3.683,0.030,0.006,3.683,0.098,0.105,-0.003,
177,27.969,5,3.870,0.039,-0.640,3.816,0.007,0.011,0.024,
178,28.134,4,3.862,0.019,1.035,3.721,0.082,-0.015,0.008,
